ano,id_municipio_7digitos,pib
2018,3555307,56005487
2019,3555307,59113522
2010,3555356,261151879
2011,3555356,288490342
2012,3555356,293715474
2013,3555356,290565899
2014,3555356,206407644
2015,3555356,480452143
2016,3555356,362669028
2017,3555356,341911739
2018,3555356,313938266
2019,3555356,299508782
2010,3555406,896600338
2011,3555406,1042988234
2012,3555406,1198118585
2013,3555406,1463235831
2014,3555406,1651342975
2015,3555406,1714671318
2016,3555406,1783037243
2017,3555406,1965558728
2018,3555406,2137203507
2019,3555406,2382688929
2010,3555505,40283721
2011,3555505,44200434
2012,3555505,48148440
2013,3555505,49660705
2014,3555505,62259240
2015,3555505,62928568
2016,3555505,93547252
2017,3555505,88433765
2018,3555505,93465076
2019,3555505,91899154
2010,3555604,191800822
2011,3555604,201036192
2012,3555604,226615423
2013,3555604,239300855
2014,3555604,242762043
2015,3555604,254360581
2016,3555604,228781940
2017,3555604,395543713
2018,3555604,203049316
2019,3555604,241688341
2010,3555703,30802235
2011,3555703,32102149
2012,3555703,36901673
2013,3555703,39511216
2014,3555703,36025625
2015,3555703,40752932
2016,3555703,45855530
2017,3555703,49487878
2018,3555703,45458987
2019,3555703,44829500
2010,3555802,120647087
2011,3555802,136545147
2012,3555802,139934424
2013,3555802,153912273
2014,3555802,157040500
2015,3555802,159266830
2016,3555802,175472860
2017,3555802,190386200
2018,3555802,214838186
2019,3555802,231866237
2010,3555901,20749467
2011,3555901,21250304
2012,3555901,19764915
2013,3555901,21139775
2014,3555901,23703208
2015,3555901,31935668
2016,3555901,48216413
2017,3555901,54789526
2018,3555901,41351022
2019,3555901,36657260
2010,3556008,164050239
2011,3556008,181364366
2012,3556008,208123463
2013,3556008,243934491
2014,3556008,266034059
2015,3556008,284959894
2016,3556008,360672239
2017,3556008,382793164
2018,3556008,392246820
2019,3556008,408305401
2010,3556107,207895872
2011,3556107,231039871
2012,3556107,251126776
2013,3556107,282431351
2014,3556107,305317606
2015,3556107,368143845
2016,3556107,292318482
2017,3556107,325744093
2018,3556107,319836868
2019,3556107,331466509
2010,3556206,3937795516
2011,3556206,4356620935
2012,3556206,4520986439
2013,3556206,5080807416
2014,3556206,5285933526
2015,3556206,5027789932
2016,3556206,5357711971
2017,3556206,5751193261
2018,3556206,6287697155
2019,3556206,6561112198
2010,3556305,495120318
2011,3556305,529223140
2012,3556305,573780229
2013,3556305,666309980
2014,3556305,688440330
2015,3556305,980717409
2016,3556305,855507941
2017,3556305,943028771
2018,3556305,809078275
2019,3556305,832022600
2010,3556354,57083777
2011,3556354,64496931
2012,3556354,75775351
2013,3556354,92575738
2014,3556354,102629703
2015,3556354,103542103
2016,3556354,103069970
2017,3556354,113479665
2018,3556354,129232336
2019,3556354,132263686
2010,3556404,445974709
2011,3556404,515517089
2012,3556404,606763544
2013,3556404,706058379
2014,3556404,800933322
2015,3556404,835539249
2016,3556404,910799730
2017,3556404,967696494
2018,3556404,933737263
2019,3556404,991181708
2010,3556453,910939997
2011,3556453,1087535553
2012,3556453,1277720932
2013,3556453,1425122289
2014,3556453,1641904568
2015,3556453,1907522528
2016,3556453,1740033091
2017,3556453,1785874111
2018,3556453,2079331274
2019,3556453,2174655168
2010,3556503,1837457398
2011,3556503,2026137248
2012,3556503,2144553040
2013,3556503,2332726604
2014,3556503,2342545957
2015,3556503,2280468864
2016,3556503,2539800880
2017,3556503,2680408530
2018,3556503,2840726967
2019,3556503,2907103014
2010,3556602,86461482
2011,3556602,83709542
2012,3556602,104042858
2013,3556602,106821969
2014,3556602,120479274
2015,3556602,125256261
2016,3556602,121613237
2017,3556602,132673492
2018,3556602,142835471
2019,3556602,176333248
2010,3556701,4623767902
2011,3556701,5189337794
2012,3556701,5739624201
2013,3556701,6717859227
2014,3556701,7581422167
2015,3556701,7147070029
2016,3556701,8085038402
2017,3556701,8704161118
2018,3556701,9275194421
2019,3556701,9663649324
2010,3556800,178894681
2011,3556800,205983562
2012,3556800,220540760
2013,3556800,244948567
2014,3556800,257815824
2015,3556800,266496329
2016,3556800,319900108
2017,3556800,346314283
2018,3556800,344700153
2019,3556800,343340305
2010,3556909,200081454
2011,3556909,220518476
2012,3556909,264068928
2013,3556909,270327372
2014,3556909,291240668
2015,3556909,310649409
2016,3556909,330550222
2017,3556909,379754209
2018,3556909,255689065
2019,3556909,268066710
2010,3556958,16088716
2011,3556958,16860583
2012,3556958,19387991
2013,3556958,21815774
2014,3556958,25878247
2015,3556958,27726152
2016,3556958,34972403
2017,3556958,34020495
2018,3556958,35804989
2019,3556958,36167582
2010,3557006,2042691166
2011,3557006,2094207387
2012,3557006,2482293494
2013,3557006,2975837721
2014,3557006,4672146941
2015,3557006,4495059331
2016,3557006,3076564987
2017,3557006,2995815499
2018,3557006,3093049932
2019,3557006,3406950147
2010,3557105,1520497145
2011,3557105,1695245070
2012,3557105,1949656463
2013,3557105,2262837619
2014,3557105,2386738295
2015,3557105,2523332836
2016,3557105,2586155522
2017,3557105,2791186586
2018,3557105,2926021716
2019,3557105,2953318009
2010,3557154,57801969
2011,3557154,59278256
2012,3557154,62806913
2013,3557154,64044222
2014,3557154,81618777
2015,3557154,70879649
2016,3557154,75783572
2017,3557154,94861188
2018,3557154,84393510
2019,3557154,90519677
2010,3557204,121578322
2011,3557204,129726423
2012,3557204,151311911
2013,3557204,174918774
2014,3557204,184840044
2015,3557204,181707208
2016,3557204,199412391
2017,3557204,212849627
2018,3557204,210422755
2019,3557204,213105552
2010,3557303,187414999
2011,3557303,206793765
2012,3557303,186179655
2013,3557303,210613477
2014,3557303,251280281
2015,3557303,214116126
2016,3557303,272340054
2017,3557303,320040853
2018,3557303,334383077
2019,3557303,318730988
